percentile,interpolated_income,age_range,gender,selected_income_bracket
0,0.0,20-24 år,Kvinnor,False
1,0.0,20-24 år,Kvinnor,False
2,0.0,20-24 år,Kvinnor,False
3,0.0,20-24 år,Kvinnor,False
4,0.0,20-24 år,Kvinnor,False
5,0.0,20-24 år,Kvinnor,False
6,0.0,20-24 år,Kvinnor,False
7,0.0,20-24 år,Kvinnor,False
8,0.0,20-24 år,Kvinnor,False
9,0.0,20-24 år,Kvinnor,False
10,0.0,20-24 år,Kvinnor,False
11,0.01623831676887287,20-24 år,Kvinnor,False
12,0.0723772467752167,20-24 år,Kvinnor,False
13,0.12851617678156055,20-24 år,Kvinnor,False
14,0.1846551067879044,20-24 år,Kvinnor,False
15,0.2407940367942482,20-24 år,Kvinnor,False
16,0.29693296680059206,20-24 år,Kvinnor,False
17,0.3530718968069359,20-24 år,Kvinnor,False
18,0.40921082681327975,20-24 år,Kvinnor,False
19,0.4653497568196236,20-24 år,Kvinnor,False
20,0.5214886868259674,20-24 år,Kvinnor,False
21,0.5776276168323112,20-24 år,Kvinnor,False
22,0.6337665468386551,20-24 år,Kvinnor,False
23,0.6899054768449989,20-24 år,Kvinnor,False
24,0.7460444068513428,20-24 år,Kvinnor,False
25,0.8021833368576866,20-24 år,Kvinnor,False
26,0.8583222668640305,20-24 år,Kvinnor,False
27,0.9144611968703744,20-24 år,Kvinnor,False
28,0.9706001268767183,20-24 år,Kvinnor,False
29,2.514914669926659,20-24 år,Kvinnor,False
30,5.695493887530571,20-24 år,Kvinnor,False
31,8.87607310513448,20-24 år,Kvinnor,False
32,12.056652322738392,20-24 år,Kvinnor,False
33,15.237231540342304,20-24 år,Kvinnor,False
34,18.417810757946214,20-24 år,Kvinnor,False
35,21.598389975550127,20-24 år,Kvinnor,False
36,24.778969193154037,20-24 år,Kvinnor,False
37,27.95954841075795,20-24 år,Kvinnor,False
38,31.14012762836186,20-24 år,Kvinnor,False
39,34.32070684596577,20-24 år,Kvinnor,False
40,37.50128606356968,20-24 år,Kvinnor,False
41,40.68186528117359,20-24 år,Kvinnor,False
42,43.862444498777506,20-24 år,Kvinnor,False
43,47.04302371638141,20-24 år,Kvinnor,False
44,50.27176888578251,20-24 år,Kvinnor,False
45,54.13747160580115,20-24 år,Kvinnor,False
46,58.00317432581979,20-24 år,Kvinnor,False
47,61.86887704583843,20-24 år,Kvinnor,False
48,65.73457976585708,20-24 år,Kvinnor,False
49,69.60028248587571,20-24 år,Kvinnor,False
50,73.46598520589436,20-24 år,Kvinnor,False
51,77.33168792591299,20-24 år,Kvinnor,False
52,81.19739064593163,20-24 år,Kvinnor,False
53,85.06309336595027,20-24 år,Kvinnor,False
54,88.92879608596891,20-24 år,Kvinnor,False
55,92.79449880598756,20-24 år,Kvinnor,False
56,96.6602015260062,20-24 år,Kvinnor,False
57,100.63912581843924,20-24 år,Kvinnor,False
58,105.33707308440987,20-24 år,Kvinnor,False
59,110.03502035038049,20-24 år,Kvinnor,False
60,114.73296761635112,20-24 år,Kvinnor,False
61,119.43091488232174,20-24 år,Kvinnor,False
62,124.12886214829237,20-24 år,Kvinnor,False
63,128.826809414263,20-24 år,Kvinnor,False
64,133.52475668023362,20-24 år,Kvinnor,False
65,138.22270394620426,20-24 år,Kvinnor,False
66,142.92065121217487,20-24 år,Kvinnor,False
67,147.6185984781455,20-24 år,Kvinnor,False
68,152.3698044895004,20-24 år,Kvinnor,False
69,157.17576031860975,20-24 år,Kvinnor,False
70,161.98171614771906,20-24 år,Kvinnor,False
71,166.7876719768284,20-24 år,Kvinnor,False
72,171.59362780593773,20-24 år,Kvinnor,False
73,176.39958363504707,20-24 år,Kvinnor,False
74,181.2055394641564,20-24 år,Kvinnor,False
75,186.01149529326574,20-24 år,Kvinnor,False
76,190.81745112237508,20-24 år,Kvinnor,False
77,195.6234069514844,20-24 år,Kvinnor,False
78,200.43849140321683,20-24 år,Kvinnor,False
79,205.34662599371416,20-24 år,Kvinnor,False
80,210.25476058421148,20-24 år,Kvinnor,False
81,215.1628951747088,20-24 år,Kvinnor,False
82,220.0710297652061,20-24 år,Kvinnor,False
83,224.97916435570343,20-24 år,Kvinnor,False
84,229.88729894620076,20-24 år,Kvinnor,False
85,234.79543353669808,20-24 år,Kvinnor,False
86,239.7035681271954,20-24 år,Kvinnor,False
87,244.6117027176927,20-24 år,Kvinnor,False
88,249.51983730819003,20-24 år,Kvinnor,False
89,256.63386328384667,20-24 år,Kvinnor,False
90,263.9870928428983,20-24 år,Kvinnor,False
91,271.34032240194995,20-24 år,Kvinnor,False
92,278.69355196100156,20-24 år,Kvinnor,False
93,286.0467815200532,20-24 år,Kvinnor,False
94,293.40001107910484,20-24 år,Kvinnor,False
95,301.6718922906677,20-24 år,Kvinnor,False
96,317.9931144719046,20-24 år,Kvinnor,False
97,334.31433665314154,20-24 år,Kvinnor,False
98,351.598824621095,20-24 år,Kvinnor,False
99,392.6568202907521,20-24 år,Kvinnor,False
100,3000.0,20-24 år,Kvinnor,False
0,0.0,20-24 år,Män,False
1,0.0,20-24 år,Män,False
2,0.0,20-24 år,Män,False
3,0.0,20-24 år,Män,False
4,0.0,20-24 år,Män,False
5,0.0,20-24 år,Män,False
6,0.0,20-24 år,Män,False
7,0.0,20-24 år,Män,False
8,0.0,20-24 år,Män,False
9,0.0,20-24 år,Män,False
10,0.0,20-24 år,Män,False
11,0.0,20-24 år,Män,False
12,0.0,20-24 år,Män,False
13,0.0,20-24 år,Män,False
14,0.0,20-24 år,Män,False
15,0.01249514814335617,20-24 år,Män,False
16,0.07744598266269892,20-24 år,Män,False
17,0.14239681718204167,20-24 år,Män,False
18,0.20734765170138442,20-24 år,Män,False
19,0.27229848622072717,20-24 år,Män,False
20,0.3372493207400699,20-24 år,Män,False
21,0.40220015525941266,20-24 år,Män,False
22,0.4671509897787554,20-24 år,Män,False
23,0.5321018242980982,20-24 år,Män,False
24,0.5970526588174409,20-24 år,Män,False
25,0.6620034933367837,20-24 år,Män,False
26,0.7269543278561263,20-24 år,Män,False
27,0.7919051623754692,20-24 år,Män,False
28,0.8568559968948118,20-24 år,Män,False
29,0.9218068314141546,20-24 år,Män,False
30,0.9867576659334973,20-24 år,Män,False
31,4.566831704207404,20-24 år,Män,False
32,9.047114322141955,20-24 år,Män,False
33,13.527396940076507,20-24 år,Män,False
34,18.00767955801106,20-24 år,Män,False
35,22.487962175945608,20-24 år,Män,False
36,26.96824479388016,20-24 år,Män,False
37,31.448527411814712,20-24 år,Män,False
38,35.928810029749265,20-24 år,Män,False
39,40.40909264768381,20-24 år,Män,False
40,44.88937526561837,20-24 år,Män,False
41,49.36965788355292,20-24 år,Män,False
42,54.13645080866842,20-24 år,Män,False
43,58.95015342325642,20-24 år,Män,False
44,63.76385603784441,20-24 år,Män,False
45,68.57755865243242,20-24 år,Män,False
46,73.39126126702041,20-24 år,Män,False
47,78.2049638816084,20-24 år,Män,False
48,83.0186664961964,20-24 år,Män,False
49,87.8323691107844,20-24 år,Män,False
50,92.6460717253724,20-24 år,Män,False
51,97.45977433996039,20-24 år,Män,False
52,102.97270865549382,20-24 år,Män,False
53,109.26691603627702,20-24 år,Män,False
54,115.56112341706023,20-24 år,Män,False
55,121.85533079784344,20-24 år,Män,False
56,128.14953817862664,20-24 år,Män,False
57,134.44374555940985,20-24 år,Män,False
58,140.73795294019305,20-24 år,Män,False
59,147.03216032097626,20-24 år,Män,False
60,153.31624999999997,20-24 år,Män,False
61,159.59131249999996,20-24 år,Män,False
62,165.86637499999998,20-24 år,Män,False
63,172.14143749999997,20-24 år,Män,False
64,178.41649999999998,20-24 år,Män,False
65,184.69156249999997,20-24 år,Män,False
66,190.96662499999996,20-24 år,Män,False
67,197.24168749999998,20-24 år,Män,False
68,202.96772151898733,20-24 år,Män,False
69,208.2631329113924,20-24 år,Män,False
70,213.55854430379748,20-24 år,Män,False
71,218.85395569620255,20-24 år,Män,False
72,224.14936708860762,20-24 år,Män,False
73,229.4447784810127,20-24 år,Män,False
74,234.74018987341776,20-24 år,Män,False
75,240.03560126582283,20-24 år,Män,False
76,245.3310126582279,20-24 år,Män,False
77,250.65363589668334,20-24 år,Män,False
78,256.1790798356326,20-24 år,Män,False
79,261.7045237745818,20-24 år,Män,False
80,267.229967713531,20-24 år,Män,False
81,272.75541165248023,20-24 år,Män,False
82,278.28085559142943,20-24 år,Män,False
83,283.8062995303786,20-24 år,Män,False
84,289.3317434693279,20-24 år,Män,False
85,294.85718740827707,20-24 år,Män,False
86,300.54479444183255,20-24 år,Män,False
87,308.41197826881887,20-24 år,Män,False
88,316.27916209580525,20-24 år,Män,False
89,324.1463459227916,20-24 år,Män,False
90,332.013529749778,20-24 år,Män,False
91,339.8807135767644,20-24 år,Män,False
92,347.74789740375076,20-24 år,Män,False
93,358.91807018999424,20-24 år,Män,False
94,371.41300920932554,20-24 år,Män,False
95,383.90794822865683,20-24 år,Män,False
96,396.40288724798813,20-24 år,Män,False
97,417.1537907869482,20-24 år,Män,False
98,441.2423224568137,20-24 år,Män,False
99,484.28057939914146,20-24 år,Män,False
100,3000.0,20-24 år,Män,False
0,0.0,20-24 år,Samtliga,False
1,0.0,20-24 år,Samtliga,False
2,0.0,20-24 år,Samtliga,False
3,0.0,20-24 år,Samtliga,False
4,0.0,20-24 år,Samtliga,False
5,0.0,20-24 år,Samtliga,False
6,0.0,20-24 år,Samtliga,False
7,0.0,20-24 år,Samtliga,False
8,0.0,20-24 år,Samtliga,False
9,0.0,20-24 år,Samtliga,False
10,0.0,20-24 år,Samtliga,False
11,0.0,20-24 år,Samtliga,False
12,0.0,20-24 år,Samtliga,False
13,0.006790655961735534,20-24 år,Samtliga,False
14,0.06729501195763578,20-24 år,Samtliga,False
15,0.12779936795353602,20-24 år,Samtliga,False
16,0.18830372394943629,20-24 år,Samtliga,False
17,0.24880807994533652,20-24 år,Samtliga,False
18,0.30931243594123675,20-24 år,Samtliga,False
19,0.369816791937137,20-24 år,Samtliga,False
20,0.4303211479330373,20-24 år,Samtliga,False
21,0.49082550392893753,20-24 år,Samtliga,False
22,0.5513298599248377,20-24 år,Samtliga,False
23,0.6118342159207381,20-24 år,Samtliga,False
24,0.6723385719166383,20-24 år,Samtliga,False
25,0.7328429279125385,20-24 år,Samtliga,False
26,0.7933472839084388,20-24 år,Samtliga,False
27,0.853851639904339,20-24 år,Samtliga,False
28,0.9143559959002392,20-24 år,Samtliga,False
29,0.9748603518961395,20-24 år,Samtliga,False
30,3.1980390563635943,20-24 år,Samtliga,False
31,6.958594295929152,20-24 år,Samtliga,False
32,10.71914953549471,20-24 år,Samtliga,False
33,14.479704775060268,20-24 år,Samtliga,False
34,18.240260014625825,20-24 år,Samtliga,False
35,22.000815254191384,20-24 år,Samtliga,False
36,25.761370493756942,20-24 år,Samtliga,False
37,29.5219257333225,20-24 år,Samtliga,False
38,33.28248097288806,20-24 år,Samtliga,False
39,37.043036212453615,20-24 år,Samtliga,False
40,40.80359145201918,20-24 år,Samtliga,False
41,44.56414669158473,20-24 år,Samtliga,False
42,48.324701931150294,20-24 år,Samtliga,False
43,52.39427648421309,20-24 år,Samtliga,False
44,56.71211751798122,20-24 år,Samtliga,False
45,61.02995855174936,20-24 år,Samtliga,False
46,65.34779958551749,20-24 år,Samtliga,False
47,69.66564061928563,20-24 år,Samtliga,False
48,73.98348165305376,20-24 år,Samtliga,False
49,78.30132268682189,20-24 år,Samtliga,False
50,82.61916372059002,20-24 år,Samtliga,False
51,86.93700475435816,20-24 år,Samtliga,False
52,91.25484578812629,20-24 år,Samtliga,False
53,95.57268682189442,20-24 år,Samtliga,False
54,99.89052785566255,20-24 år,Samtliga,False
55,105.29243800544248,20-24 år,Samtliga,False
56,110.72254800505921,20-24 år,Samtliga,False
57,116.15265800467593,20-24 år,Samtliga,False
58,121.58276800429266,20-24 år,Samtliga,False
59,127.01287800390938,20-24 år,Samtliga,False
60,132.4429880035261,20-24 år,Samtliga,False
61,137.87309800314284,20-24 år,Samtliga,False
62,143.30320800275956,20-24 år,Samtliga,False
63,148.73331800237628,20-24 år,Samtliga,False
64,154.20875629600928,20-24 år,Samtliga,False
65,159.6979852770244,20-24 år,Samtliga,False
66,165.18721425803952,20-24 år,Samtliga,False
67,170.67644323905463,20-24 år,Samtliga,False
68,176.16567222006975,20-24 år,Samtliga,False
69,181.65490120108487,20-24 år,Samtliga,False
70,187.14413018209996,20-24 år,Samtliga,False
71,192.63335916311507,20-24 år,Samtliga,False
72,198.1225881441302,20-24 år,Samtliga,False
73,203.36022348382448,20-24 år,Samtliga,False
74,208.4670811931153,20-24 år,Samtliga,False
75,213.57393890240607,20-24 år,Samtliga,False
76,218.68079661169688,20-24 år,Samtliga,False
77,223.78765432098768,20-24 år,Samtliga,False
78,228.8945120302785,20-24 år,Samtliga,False
79,234.00136973956927,20-24 år,Samtliga,False
80,239.10822744886008,20-24 år,Samtliga,False
81,244.21508515815088,20-24 år,Samtliga,False
82,249.3219428674417,20-24 år,Samtliga,False
83,255.42358965304146,20-24 år,Samtliga,False
84,261.6775403902181,20-24 år,Samtliga,False
85,267.9314911273948,20-24 år,Samtliga,False
86,274.18544186457143,20-24 år,Samtliga,False
87,280.43939260174807,20-24 år,Samtliga,False
88,286.69334333892476,20-24 år,Samtliga,False
89,292.9472940761014,20-24 år,Samtliga,False
90,299.20124481327804,20-24 år,Samtliga,False
91,309.061592608887,20-24 år,Samtliga,False
92,319.4499926675466,20-24 år,Samtliga,False
93,329.8383927262063,20-24 år,Samtliga,False
94,340.2267927848659,20-24 år,Samtliga,False
95,351.0977364909068,20-24 år,Samtliga,False
96,369.63456757817625,20-24 år,Samtliga,False
97,388.1713986654456,20-24 år,Samtliga,False
98,413.71615837346184,20-24 år,Samtliga,False
99,453.6042908224068,20-24 år,Samtliga,False
100,3000.0,20-24 år,Samtliga,False
0,0.0,25-29 år,Kvinnor,False
1,0.0,25-29 år,Kvinnor,False
2,0.0,25-29 år,Kvinnor,False
3,0.0,25-29 år,Kvinnor,False
4,0.0,25-29 år,Kvinnor,False
5,0.0,25-29 år,Kvinnor,False
6,0.0,25-29 år,Kvinnor,False
7,0.052127695531670445,25-29 år,Kvinnor,False
8,0.16676806597715144,25-29 år,Kvinnor,False
9,0.2814084364226324,25-29 år,Kvinnor,False
10,0.3960488068681134,25-29 år,Kvinnor,False
11,0.5106891773135944,25-29 år,Kvinnor,False
12,0.6253295477590753,25-29 år,Kvinnor,False
13,0.7399699182045564,25-29 år,Kvinnor,False
14,0.8546102886500374,25-29 år,Kvinnor,False
15,0.9692506590955182,25-29 år,Kvinnor,False
16,5.50236931734045,25-29 år,Kvinnor,False
17,11.655032948319274,25-29 år,Kvinnor,False
18,17.8076965792981,25-29 år,Kvinnor,False
19,23.96036021027692,25-29 år,Kvinnor,False
20,30.113023841255746,25-29 år,Kvinnor,False
21,36.26568747223457,25-29 år,Kvinnor,False
22,42.418351103213396,25-29 år,Kvinnor,False
23,48.57101473419222,25-29 år,Kvinnor,False
24,54.228783006918064,25-29 år,Kvinnor,False
25,59.736837831693144,25-29 år,Kvinnor,False
26,65.24489265646822,25-29 år,Kvinnor,False
27,70.75294748124331,25-29 år,Kvinnor,False
28,76.2610023060184,25-29 år,Kvinnor,False
29,81.76905713079347,25-29 år,Kvinnor,False
30,87.27711195556856,25-29 år,Kvinnor,False
31,92.78516678034364,25-29 år,Kvinnor,False
32,98.29322160511873,25-29 år,Kvinnor,False
33,104.02052559257989,25-29 år,Kvinnor,False
34,109.84627275850224,25-29 år,Kvinnor,False
35,115.6720199244246,25-29 år,Kvinnor,False
36,121.49776709034697,25-29 år,Kvinnor,False
37,127.32351425626933,25-29 år,Kvinnor,False
38,133.1492614221917,25-29 år,Kvinnor,False
39,138.97500858811406,25-29 år,Kvinnor,False
40,144.8007557540364,25-29 år,Kvinnor,False
41,150.54300899184184,25-29 år,Kvinnor,False
42,155.59235991186804,25-29 år,Kvinnor,False
43,160.64171083189424,25-29 år,Kvinnor,False
44,165.69106175192044,25-29 år,Kvinnor,False
45,170.74041267194664,25-29 år,Kvinnor,False
46,175.78976359197284,25-29 år,Kvinnor,False
47,180.83911451199904,25-29 år,Kvinnor,False
48,185.88846543202527,25-29 år,Kvinnor,False
49,190.93781635205147,25-29 år,Kvinnor,False
50,195.98716727207767,25-29 år,Kvinnor,False
51,200.85745073891627,25-29 år,Kvinnor,False
52,205.0344827586207,25-29 år,Kvinnor,False
53,209.21151477832512,25-29 år,Kvinnor,False
54,213.38854679802955,25-29 år,Kvinnor,False
55,217.565578817734,25-29 år,Kvinnor,False
56,221.74261083743843,25-29 år,Kvinnor,False
57,225.91964285714286,25-29 år,Kvinnor,False
58,230.0966748768473,25-29 år,Kvinnor,False
59,234.27370689655174,25-29 år,Kvinnor,False
60,238.45073891625617,25-29 år,Kvinnor,False
61,242.6277709359606,25-29 år,Kvinnor,False
62,246.80480295566502,25-29 år,Kvinnor,False
63,250.90788484751863,25-29 år,Kvinnor,False
64,254.77030997335277,25-29 år,Kvinnor,False
65,258.6327350991869,25-29 år,Kvinnor,False
66,262.49516022502104,25-29 år,Kvinnor,False
67,266.35758535085523,25-29 år,Kvinnor,False
68,270.22001047668937,25-29 år,Kvinnor,False
69,274.0824356025235,25-29 år,Kvinnor,False
70,277.94486072835764,25-29 år,Kvinnor,False
71,281.8072858541918,25-29 år,Kvinnor,False
72,285.6697109800259,25-29 år,Kvinnor,False
73,289.5321361058601,25-29 år,Kvinnor,False
74,293.39456123169424,25-29 år,Kvinnor,False
75,297.2569863575284,25-29 år,Kvinnor,False
76,301.31995917928884,25-29 år,Kvinnor,False
77,305.87435546245564,25-29 år,Kvinnor,False
78,310.4287517456225,25-29 år,Kvinnor,False
79,314.9831480287893,25-29 år,Kvinnor,False
80,319.53754431195614,25-29 år,Kvinnor,False
81,324.091940595123,25-29 år,Kvinnor,False
82,328.6463368782898,25-29 år,Kvinnor,False
83,333.20073316145664,25-29 år,Kvinnor,False
84,337.75512944462344,25-29 år,Kvinnor,False
85,342.3095257277903,25-29 år,Kvinnor,False
86,346.86392201095714,25-29 år,Kvinnor,False
87,352.32336896748933,25-29 år,Kvinnor,False
88,359.78399542475034,25-29 år,Kvinnor,False
89,367.24462188201136,25-29 år,Kvinnor,False
90,374.7052483392724,25-29 år,Kvinnor,False
91,382.1658747965334,25-29 år,Kvinnor,False
92,389.6265012537944,25-29 år,Kvinnor,False
93,397.0871277110554,25-29 år,Kvinnor,False
94,409.19133991286566,25-29 år,Kvinnor,False
95,424.2698052814083,25-29 år,Kvinnor,False
96,439.34827064995096,25-29 år,Kvinnor,False
97,459.12193111029654,25-29 år,Kvinnor,False
98,490.19329424697685,25-29 år,Kvinnor,False
99,546.276913875598,25-29 år,Kvinnor,False
100,3000.0,25-29 år,Kvinnor,False
0,0.0,25-29 år,Män,False
1,0.0,25-29 år,Män,False
2,0.0,25-29 år,Män,False
3,0.0,25-29 år,Män,False
4,0.0,25-29 år,Män,False
5,0.0,25-29 år,Män,False
6,0.0,25-29 år,Män,False
7,0.0,25-29 år,Män,False
8,0.06115343727852601,25-29 år,Män,False
9,0.22034682849043247,25-29 år,Män,False
10,0.3795402197023389,25-29 år,Män,False
11,0.5387336109142454,25-29 år,Män,False
12,0.6979270021261519,25-29 år,Män,False
13,0.8571203933380583,25-29 år,Män,False
14,1.9674958451723663,25-29 år,Män,False
15,11.408526778534291,25-29 år,Män,False
16,20.849557711896217,25-29 år,Män,False
17,30.290588645258143,25-29 år,Män,False
18,39.73161957862007,25-29 år,Män,False
19,49.172650511982,25-29 år,Män,False
20,56.594931617055515,25-29 år,Män,False
21,63.82331053901851,25-29 år,Män,False
22,71.05168946098149,25-29 år,Män,False
23,78.28006838294448,25-29 år,Män,False
24,85.50844730490746,25-29 år,Män,False
25,92.73682622687045,25-29 år,Män,False
26,99.96520514883343,25-29 år,Män,False
27,109.4147143985259,25-29 år,Män,False
28,118.87496709660435,25-29 år,Män,False
29,128.33521979468279,25-29 år,Män,False
30,137.79547249276123,25-29 år,Män,False
31,147.25572519083968,25-29 år,Män,False
